GP,GROUP_VALUE,PTS,REB,AST,STL,BLK,TOV,PLAYER_NAME,period
68,2022-23,28.3,4.2,4.4,1.5,0.4,2.6,Donovan Mitchell,0
68,2022-23,7.6,0.8,1.3,0.5,0.1,0.9,Donovan Mitchell,1
68,2022-23,6.2,1.0,1.1,0.4,0.1,0.6,Donovan Mitchell,2
68,2022-23,7.4,1.1,1.1,0.3,0.1,0.7,Donovan Mitchell,3
60,2022-23,7.5,1.5,1.0,0.3,0.1,0.6,Donovan Mitchell,4
79,2022-23,16.2,9.0,2.8,0.8,1.5,1.8,Evan Mobley,0
79,2022-23,4.3,2.5,1.0,0.2,0.3,0.6,Evan Mobley,1
78,2022-23,3.8,2.2,0.7,0.2,0.4,0.5,Evan Mobley,2
78,2022-23,4.2,2.3,0.6,0.2,0.4,0.4,Evan Mobley,3
76,2022-23,4.0,2.0,0.6,0.1,0.4,0.4,Evan Mobley,4
12,2022-23,2.6,1.7,0.2,0.3,0.2,0.1,Isaiah Mobley,0
1,2022-23,2.0,0.0,1.0,0.0,1.0,0.0,Isaiah Mobley,1
2,2022-23,4.5,0.5,0.5,1.0,0.0,0.0,Isaiah Mobley,2
2,2022-23,2.0,1.5,0.5,0.0,0.0,0.0,Isaiah Mobley,3
12,2022-23,1.3,1.3,0.0,0.2,0.2,0.1,Isaiah Mobley,4
77,2022-23,13.5,2.6,3.9,0.6,0.3,1.9,Malik Monk,0
77,2022-23,2.6,0.5,0.8,0.1,0.1,0.4,Malik Monk,1
76,2022-23,3.9,0.8,1.2,0.2,0.0,0.6,Malik Monk,2
76,2022-23,3.0,0.5,0.9,0.1,0.1,0.3,Malik Monk,3
72,2022-23,4.1,0.8,1.0,0.3,0.1,0.6,Malik Monk,4
63,2022-23,4.8,1.7,0.8,0.3,0.1,0.5,Moses Moody,0
39,2022-23,1.3,0.6,0.4,0.1,0.1,0.1,Moses Moody,1
47,2022-23,1.6,0.6,0.3,0.1,0.0,0.2,Moses Moody,2
37,2022-23,1.6,0.6,0.2,0.1,0.0,0.4,Moses Moody,3
48,2022-23,2.4,0.6,0.3,0.1,0.0,0.2,Moses Moody,4
29,2022-23,1.4,0.6,0.6,0.3,0.2,0.3,Wendell Moore Jr.,0
6,2022-23,0.3,0.3,0.7,0.2,0.2,0.3,Wendell Moore Jr.,1
8,2022-23,0.5,0.2,0.2,0.2,0.0,0.0,Wendell Moore Jr.,2
9,2022-23,2.2,0.8,0.1,0.1,0.1,0.3,Wendell Moore Jr.,3
20,2022-23,0.8,0.4,0.6,0.2,0.2,0.2,Wendell Moore Jr.,4
61,2022-23,26.2,5.9,8.1,1.1,0.3,3.4,Ja Morant,0
61,2022-23,7.3,2.0,2.4,0.4,0.1,1.0,Ja Morant,1
61,2022-23,5.6,1.2,1.7,0.2,0.0,0.8,Ja Morant,2
60,2022-23,9.3,1.7,2.9,0.4,0.1,1.1,Ja Morant,3
49,2022-23,5.0,1.3,1.3,0.2,0.1,0.6,Ja Morant,4
35,2022-23,3.8,2.0,0.9,0.3,0.1,0.5,Markieff Morris,0
20,2022-23,2.0,1.3,0.2,0.2,0.0,0.2,Markieff Morris,1
25,2022-23,1.9,0.8,0.5,0.2,0.1,0.3,Markieff Morris,2
12,2022-23,2.3,1.3,0.4,0.0,0.0,0.0,Markieff Morris,3
14,2022-23,1.2,0.6,0.6,0.1,0.1,0.4,Markieff Morris,4
62,2022-23,10.3,3.4,5.3,0.7,0.2,1.0,Monte Morris,0
62,2022-23,3.0,0.9,1.7,0.2,0.1,0.2,Monte Morris,1
62,2022-23,2.5,0.9,1.2,0.2,0.0,0.2,Monte Morris,2
61,2022-23,3.0,1.0,1.5,0.2,0.1,0.3,Monte Morris,3
54,2022-23,2.1,0.8,1.0,0.2,0.1,0.3,Monte Morris,4
65,2022-23,11.2,4.0,1.8,0.6,0.3,0.9,Marcus Morris Sr.,0
65,2022-23,4.1,1.4,0.6,0.2,0.1,0.2,Marcus Morris Sr.,1
64,2022-23,1.8,0.8,0.4,0.2,0.0,0.3,Marcus Morris Sr.,2
61,2022-23,4.3,1.3,0.6,0.3,0.2,0.3,Marcus Morris Sr.,3
41,2022-23,1.8,0.9,0.2,0.1,0.0,0.1,Marcus Morris Sr.,4
79,2022-23,14.5,3.6,1.4,1.1,0.5,0.8,Trey Murphy III,0
79,2022-23,4.1,0.8,0.4,0.3,0.2,0.2,Trey Murphy III,1
78,2022-23,2.9,0.8,0.3,0.3,0.1,0.2,Trey Murphy III,2
78,2022-23,4.1,1.1,0.4,0.3,0.2,0.3,Trey Murphy III,3
74,2022-23,3.7,0.9,0.3,0.3,0.1,0.2,Trey Murphy III,4
74,2022-23,20.5,5.3,6.1,1.5,0.3,2.2,Dejounte Murray,0
74,2022-23,4.8,1.2,1.6,0.3,0.0,0.5,Dejounte Murray,1
73,2022-23,5.9,1.4,1.7,0.4,0.0,0.6,Dejounte Murray,2
73,2022-23,4.3,1.1,1.2,0.5,0.1,0.4,Dejounte Murray,3
73,2022-23,5.5,1.4,1.5,0.3,0.1,0.6,Dejounte Murray,4
65,2022-23,20.0,4.0,6.2,1.0,0.2,2.2,Jamal Murray,0
65,2022-23,5.5,1.3,1.8,0.3,0.0,0.6,Jamal Murray,1
65,2022-23,5.0,0.8,1.3,0.2,0.1,0.6,Jamal Murray,2
64,2022-23,5.2,0.9,1.8,0.3,0.1,0.6,Jamal Murray,3
56,2022-23,4.9,1.1,1.5,0.2,0.1,0.5,Jamal Murray,4
80,2022-23,12.2,4.6,1.2,0.8,0.5,0.8,Keegan Murray,0
80,2022-23,3.6,1.4,0.4,0.3,0.1,0.2,Keegan Murray,1
79,2022-23,2.9,1.1,0.4,0.2,0.2,0.2,Keegan Murray,2
79,2022-23,3.8,1.1,0.4,0.2,0.1,0.2,Keegan Murray,3
69,2022-23,2.2,1.2,0.2,0.2,0.1,0.2,Keegan Murray,4
63,2022-23,6.1,3.2,0.8,0.2,0.4,0.4,Mike Muscala,0
46,2022-23,2.2,1.1,0.2,0.0,0.1,0.1,Mike Muscala,1
52,2022-23,1.5,0.9,0.2,0.1,0.1,0.1,Mike Muscala,2
53,2022-23,2.5,1.2,0.2,0.1,0.1,0.1,Mike Muscala,3
49,2022-23,1.4,0.9,0.3,0.1,0.2,0.1,Mike Muscala,4
32,2022-23,6.9,1.7,1.7,0.5,0.1,0.8,Svi Mykhailiuk,0
11,2022-23,3.6,0.8,0.7,0.5,0.2,0.5,Svi Mykhailiuk,1
15,2022-23,3.8,0.8,0.5,0.1,0.0,0.3,Svi Mykhailiuk,2
14,2022-23,2.6,1.0,1.1,0.1,0.1,0.5,Svi Mykhailiuk,3
31,2022-23,2.9,0.6,0.7,0.2,0.0,0.2,Svi Mykhailiuk,4
65,2022-23,6.8,5.4,1.8,0.9,0.6,0.6,Larry Nance Jr.,0
65,2022-23,1.5,1.2,0.5,0.2,0.1,0.2,Larry Nance Jr.,1
64,2022-23,1.6,1.6,0.5,0.2,0.1,0.2,Larry Nance Jr.,2
64,2022-23,1.4,1.0,0.5,0.2,0.1,0.2,Larry Nance Jr.,3
53,2022-23,2.6,2.0,0.4,0.3,0.2,0.2,Larry Nance Jr.,4
75,2022-23,9.5,2.7,4.5,0.9,0.2,1.7,Andrew Nembhard,0
74,2022-23,2.2,0.6,1.3,0.3,0.0,0.4,Andrew Nembhard,1
75,2022-23,2.5,0.7,1.0,0.2,0.1,0.3,Andrew Nembhard,2
73,2022-23,2.5,0.7,1.3,0.2,0.0,0.4,Andrew Nembhard,3
68,2022-23,2.4,0.7,1.1,0.2,0.1,0.6,Andrew Nembhard,4
73,2022-23,10.1,3.8,1.3,0.8,0.5,1.0,Aaron Nesmith,0
73,2022-23,2.8,1.1,0.3,0.1,0.1,0.3,Aaron Nesmith,1
72,2022-23,2.4,0.7,0.3,0.2,0.1,0.3,Aaron Nesmith,2
73,2022-23,2.8,1.1,0.4,0.2,0.1,0.3,Aaron Nesmith,3
62,2022-23,2.6,0.9,0.4,0.2,0.2,0.1,Aaron Nesmith,4
78,2022-23,8.2,2.4,1.0,0.4,0.2,0.7,Georges Niang,0
78,2022-23,1.5,0.5,0.2,0.1,0.0,0.1,Georges Niang,1
76,2022-23,1.9,0.7,0.3,0.1,0.0,0.2,Georges Niang,2
76,2022-23,2.3,0.5,0.2,0.1,0.1,0.1,Georges Niang,3
73,2022-23,2.6,0.7,0.3,0.1,0.1,0.2,Georges Niang,4
57,2022-23,4.0,1.7,2.3,0.5,0.1,1.5,Daishen Nix,0
43,2022-23,1.1,0.4,0.6,0.1,0.0,0.4,Daishen Nix,1
48,2022-23,1.0,0.5,0.9,0.2,0.0,0.4,Daishen Nix,2
38,2022-23,1.2,0.5,0.7,0.1,0.1,0.4,Daishen Nix,3
48,2022-23,1.7,0.8,0.9,0.2,0.0,0.7,Daishen Nix,4
53,2022-23,5.2,2.6,0.3,0.3,0.4,0.6,Zeke Nnaji,0
39,2022-23,0.8,0.6,0.1,0.1,0.1,0.1,Zeke Nnaji,1
40,2022-23,2.4,1.2,0.2,0.1,0.2,0.1,Zeke Nnaji,2
35,2022-23,1.2,0.5,0.1,0.1,0.2,0.1,Zeke Nnaji,3
49,2022-23,2.2,1.0,0.1,0.1,0.1,0.3,Zeke Nnaji,4
47,2022-23,2.9,1.3,1.2,0.3,0.1,0.6,Frank Ntilikina,0
28,2022-23,1.1,0.2,0.5,0.1,0.1,0.2,Frank Ntilikina,1
35,2022-23,1.3,0.7,0.4,0.1,0.0,0.2,Frank Ntilikina,2
31,2022-23,0.6,0.4,0.5,0.1,0.1,0.3,Frank Ntilikina,3
37,2022-23,1.0,0.6,0.4,0.1,0.1,0.2,Frank Ntilikina,4
52,2022-23,13.3,9.1,2.9,0.8,0.8,2.3,Jusuf Nurkic,0
52,2022-23,4.1,2.3,0.9,0.2,0.2,0.4,Jusuf Nurkic,1
51,2022-23,3.4,2.3,0.8,0.4,0.3,0.7,Jusuf Nurkic,2
51,2022-23,3.1,2.4,0.7,0.2,0.2,0.6,Jusuf Nurkic,3
45,2022-23,3.2,2.4,0.6,0.1,0.2,0.6,Jusuf Nurkic,4
62,2022-23,8.7,3.7,1.4,0.4,0.2,1.1,Jordan Nwora,0
54,2022-23,2.6,1.1,0.3,0.1,0.0,0.2,Jordan Nwora,1
52,2022-23,2.6,1.2,0.6,0.1,0.1,0.3,Jordan Nwora,2
49,2022-23,2.5,1.1,0.5,0.1,0.1,0.3,Jordan Nwora,3
54,2022-23,2.7,1.0,0.3,0.1,0.1,0.4,Jordan Nwora,4
76,2022-23,8.8,5.1,3.7,0.9,0.6,1.5,Royce O'Neale,0
74,2022-23,3.1,1.1,0.9,0.2,0.1,0.3,Royce O'Neale,1
76,2022-23,2.3,1.4,1.0,0.2,0.1,0.5,Royce O'Neale,2
76,2022-23,2.0,1.1,1.0,0.2,0.3,0.3,Royce O'Neale,3
71,2022-23,1.6,1.4,1.0,0.3,0.2,0.4,Royce O'Neale,4
27,2022-23,4.7,3.6,1.4,0.7,0.4,0.6,Chuma Okeke,0
21,2022-23,1.5,1.5,0.5,0.3,0.2,0.3,Chuma Okeke,1
23,2022-23,1.0,0.9,0.5,0.2,0.0,0.2,Chuma Okeke,2
20,2022-23,1.5,1.3,0.4,0.2,0.2,0.2,Chuma Okeke,3
21,2022-23,2.0,0.9,0.4,0.2,0.1,0.1,Chuma Okeke,4
72,2022-23,7.3,3.5,1.5,0.8,0.5,0.9,Josh Okogie,0
55,2022-23,2.1,0.8,0.4,0.2,0.1,0.2,Josh Okogie,1
65,2022-23,2.6,1.2,0.6,0.3,0.1,0.2,Josh Okogie,2
51,2022-23,2.1,1.1,0.5,0.2,0.2,0.3,Josh Okogie,3
56,2022-23,2.4,1.4,0.4,0.3,0.2,0.4,Josh Okogie,4
80,2022-23,9.9,7.2,1.0,0.7,1.3,1.0,Onyeka Okongwu,0
80,2022-23,1.8,1.6,0.2,0.2,0.3,0.2,Onyeka Okongwu,1
80,2022-23,3.3,1.9,0.4,0.2,0.3,0.3,Onyeka Okongwu,2
80,2022-23,2.2,1.7,0.2,0.2,0.3,0.3,Onyeka Okongwu,3
77,2022-23,2.6,2.0,0.2,0.1,0.4,0.2,Onyeka Okongwu,4
76,2022-23,6.4,2.5,1.1,0.7,0.4,0.6,Isaac Okoro,0
67,2022-23,2.0,0.8,0.4,0.2,0.1,0.2,Isaac Okoro,1
73,2022-23,1.6,0.6,0.3,0.2,0.1,0.1,Isaac Okoro,2
69,2022-23,2.1,0.7,0.4,0.3,0.1,0.1,Isaac Okoro,3
60,2022-23,1.5,0.8,0.2,0.2,0.2,0.2,Isaac Okoro,4
42,2022-23,10.7,3.0,3.5,1.4,0.3,2.1,Victor Oladipo,0
41,2022-23,2.3,0.4,0.6,0.3,0.0,0.6,Victor Oladipo,1
42,2022-23,2.6,1.0,1.1,0.4,0.1,0.6,Victor Oladipo,2
42,2022-23,2.1,0.7,0.8,0.1,0.0,0.4,Victor Oladipo,3
41,2022-23,3.8,1.0,1.0,0.6,0.1,0.5,Victor Oladipo,4
68,2022-23,12.5,6.2,3.7,0.9,0.5,2.5,Kelly Olynyk,0
68,2022-23,2.9,1.8,1.1,0.2,0.1,0.9,Kelly Olynyk,1
68,2022-23,3.2,1.5,0.9,0.3,0.1,0.7,Kelly Olynyk,2
68,2022-23,3.4,1.4,1.1,0.2,0.3,0.4,Kelly Olynyk,3
59,2022-23,3.2,1.7,0.7,0.2,0.1,0.6,Kelly Olynyk,4
40,2022-23,7.0,2.8,0.7,0.7,0.1,0.8,Eugene Omoruyi,0
25,2022-23,2.2,0.8,0.2,0.2,0.0,0.2,Eugene Omoruyi,1
32,2022-23,2.5,0.9,0.2,0.2,0.0,0.4,Eugene Omoruyi,2
26,2022-23,2.9,1.2,0.3,0.3,0.1,0.3,Eugene Omoruyi,3
33,2022-23,2.0,0.9,0.2,0.2,0.0,0.3,Eugene Omoruyi,4
77,2022-23,8.7,2.3,1.5,0.5,0.1,0.7,Cedi Osman,0
66,2022-23,1.9,0.6,0.2,0.1,0.0,0.2,Cedi Osman,1
75,2022-23,3.1,0.9,0.7,0.2,0.0,0.2,Cedi Osman,2
63,2022-23,2.3,0.6,0.3,0.1,0.0,0.3,Cedi Osman,3
54,2022-23,3.0,0.7,0.5,0.1,0.1,0.2,Cedi Osman,4
48,2022-23,20.2,5.2,1.1,1.4,0.4,1.3,Kelly Oubre Jr.,0
48,2022-23,5.1,1.4,0.3,0.4,0.1,0.4,Kelly Oubre Jr.,1
48,2022-23,5.9,1.0,0.5,0.3,0.1,0.3,Kelly Oubre Jr.,2
46,2022-23,5.3,1.2,0.2,0.4,0.1,0.2,Kelly Oubre Jr.,3
43,2022-23,4.3,1.7,0.2,0.4,0.2,0.3,Kelly Oubre Jr.,4
59,2022-23,13.9,4.3,8.9,1.5,0.4,1.9,Chris Paul,0
59,2022-23,2.9,0.9,2.4,0.5,0.0,0.5,Chris Paul,1
59,2022-23,3.7,1.1,2.4,0.3,0.2,0.5,Chris Paul,2
57,2022-23,4.0,1.1,2.4,0.4,0.1,0.5,Chris Paul,3
49,2022-23,3.9,1.3,2.0,0.4,0.1,0.5,Chris Paul,4
48,2022-23,10.3,2.2,4.5,0.7,0.2,1.7,Cameron Payne,0
48,2022-23,2.7,0.6,1.0,0.3,0.0,0.5,Cameron Payne,1
46,2022-23,2.5,0.5,1.2,0.2,0.1,0.5,Cameron Payne,2
44,2022-23,2.4,0.5,1.4,0.1,0.0,0.3,Cameron Payne,3
40,2022-23,3.4,0.8,1.2,0.2,0.1,0.5,Cameron Payne,4
22,2022-23,4.6,3.1,1.4,1.0,0.2,0.7,Gary Payton II,0
21,2022-23,1.2,0.6,0.3,0.4,0.1,0.1,Gary Payton II,1
21,2022-23,1.3,0.7,0.3,0.3,0.0,0.3,Gary Payton II,2
21,2022-23,0.7,1.0,0.4,0.2,0.0,0.2,Gary Payton II,3
21,2022-23,1.6,1.0,0.5,0.1,0.1,0.1,Gary Payton II,4
79,2022-23,10.8,8.9,3.1,0.6,0.6,1.5,Mason Plumlee,0
79,2022-23,2.8,2.3,0.9,0.2,0.2,0.3,Mason Plumlee,1
77,2022-23,2.5,2.0,0.8,0.1,0.1,0.4,Mason Plumlee,2
78,2022-23,2.9,2.5,0.9,0.1,0.2,0.4,Mason Plumlee,3
75,2022-23,2.7,2.1,0.6,0.1,0.1,0.3,Mason Plumlee,4
72,2022-23,12.5,9.1,2.7,0.9,1.2,1.7,Jakob Poeltl,0
72,2022-23,3.6,2.3,0.7,0.3,0.4,0.5,Jakob Poeltl,1
72,2022-23,2.9,2.4,0.7,0.2,0.2,0.4,Jakob Poeltl,2
70,2022-23,3.6,2.6,0.7,0.3,0.3,0.5,Jakob Poeltl,3
60,2022-23,2.8,2.1,0.7,0.2,0.3,0.4,Jakob Poeltl,4
34,2022-23,8.1,4.7,1.9,0.6,1.3,1.3,Aleksej Pokusevski,0
33,2022-23,2.5,1.9,0.7,0.2,0.5,0.6,Aleksej Pokusevski,1
31,2022-23,2.2,1.0,0.4,0.1,0.2,0.3,Aleksej Pokusevski,2
28,2022-23,2.9,1.4,0.5,0.1,0.4,0.3,Aleksej Pokusevski,3
21,2022-23,1.8,1.1,0.5,0.3,0.4,0.3,Aleksej Pokusevski,4
82,2022-23,20.4,2.7,4.5,0.8,0.3,3.1,Jordan Poole,0
82,2022-23,4.7,0.6,1.2,0.2,0.1,0.6,Jordan Poole,1
82,2022-23,5.3,0.8,1.3,0.2,0.0,1.1,Jordan Poole,2
82,2022-23,5.4,0.5,1.0,0.2,0.1,0.7,Jordan Poole,3
80,2022-23,5.1,0.9,1.0,0.2,0.1,0.7,Jordan Poole,4
62,2022-23,17.4,5.5,1.0,0.6,0.5,1.1,Michael Porter Jr.,0
62,2022-23,5.2,1.7,0.4,0.1,0.1,0.2,Michael Porter Jr.,1
62,2022-23,4.3,1.5,0.3,0.1,0.1,0.4,Michael Porter Jr.,2
62,2022-23,5.5,1.5,0.3,0.2,0.2,0.4,Michael Porter Jr.,3
52,2022-23,2.8,1.0,0.1,0.1,0.2,0.2,Michael Porter Jr.,4
8,2022-23,5.5,2.4,1.0,1.4,0.0,0.5,Otto Porter Jr.,0
7,2022-23,0.3,0.6,0.3,0.0,0.0,0.1,Otto Porter Jr.,1
8,2022-23,2.4,0.9,0.1,0.5,0.0,0.0,Otto Porter Jr.,2
6,2022-23,1.5,0.7,0.5,0.5,0.0,0.0,Otto Porter Jr.,3
7,2022-23,2.0,0.6,0.3,0.6,0.0,0.4,Otto Porter Jr.,4
70,2022-23,14.1,9.6,1.5,0.4,0.2,1.2,Bobby Portis,0
70,2022-23,4.8,2.8,0.5,0.1,0.0,0.5,Bobby Portis,1
70,2022-23,3.4,2.6,0.3,0.1,0.1,0.3,Bobby Portis,2
70,2022-23,3.7,2.6,0.4,0.2,0.1,0.2,Bobby Portis,3
64,2022-23,2.1,1.6,0.2,0.1,0.0,0.2,Bobby Portis,4
65,2022-23,23.2,8.4,2.7,0.9,1.5,2.1,Kristaps Porzingis,0
65,2022-23,8.0,2.4,0.7,0.2,0.6,0.6,Kristaps Porzingis,1
65,2022-23,4.9,1.6,0.7,0.2,0.2,0.6,Kristaps Porzingis,2
65,2022-23,5.8,2.6,0.8,0.3,0.5,0.6,Kristaps Porzingis,3
59,2022-23,4.8,1.9,0.6,0.1,0.4,0.4,Kristaps Porzingis,4
7,2022-23,3.4,2.3,0.6,0.1,0.0,0.3,Micah Potter,0
1,2022-23,0.0,4.0,0.0,0.0,0.0,1.0,Micah Potter,1
2,2022-23,3.0,1.5,0.0,0.0,0.0,0.0,Micah Potter,2
1,2022-23,0.0,2.0,0.0,1.0,0.0,0.0,Micah Potter,3
7,2022-23,2.6,1.0,0.6,0.0,0.0,0.1,Micah Potter,4
76,2022-23,6.7,4.1,0.9,0.6,0.3,0.9,Dwight Powell,0
72,2022-23,1.9,1.2,0.3,0.2,0.1,0.2,Dwight Powell,1
66,2022-23,1.7,1.2,0.3,0.2,0.1,0.3,Dwight Powell,2
71,2022-23,2.3,1.2,0.2,0.2,0.1,0.3,Dwight Powell,3
56,2022-23,1.6,1.1,0.2,0.2,0.1,0.2,Dwight Powell,4
60,2022-23,17.0,2.9,1.8,0.8,0.3,1.7,Norman Powell,0
60,2022-23,3.2,0.7,0.2,0.2,0.1,0.3,Norman Powell,1
60,2022-23,5.2,0.9,0.6,0.2,0.0,0.5,Norman Powell,2
58,2022-23,3.2,0.5,0.4,0.2,0.1,0.3,Norman Powell,3
56,2022-23,5.7,0.9,0.7,0.2,0.1,0.5,Norman Powell,4
4,2022-23,7.0,3.2,4.5,0.2,0.5,2.8,Joshua Primo,0
4,2022-23,1.2,1.2,1.2,0.2,0.0,0.8,Joshua Primo,1
4,2022-23,2.0,0.8,1.2,0.0,0.0,0.5,Joshua Primo,2
4,2022-23,2.8,0.8,0.8,0.0,0.5,0.5,Joshua Primo,3
4,2022-23,1.0,0.5,1.2,0.0,0.0,1.0,Joshua Primo,4
54,2022-23,9.1,2.4,1.6,0.5,0.3,1.3,Taurean Prince,0
54,2022-23,2.2,0.6,0.4,0.1,0.0,0.2,Taurean Prince,1
53,2022-23,2.6,0.6,0.5,0.2,0.1,0.5,Taurean Prince,2
53,2022-23,2.3,0.7,0.3,0.1,0.1,0.4,Taurean Prince,3
44,2022-23,2.5,0.7,0.5,0.2,0.0,0.3,Taurean Prince,4
48,2022-23,5.6,1.8,1.3,0.3,0.0,0.8,Payton Pritchard,0
28,2022-23,1.8,0.5,0.3,0.0,0.0,0.1,Payton Pritchard,1
28,2022-23,2.3,0.8,0.5,0.1,0.0,0.2,Payton Pritchard,2
27,2022-23,1.6,0.8,0.4,0.2,0.0,0.3,Payton Pritchard,3
41,2022-23,2.7,0.8,0.8,0.2,0.0,0.6,Payton Pritchard,4
7,2022-23,3.0,2.4,0.9,0.3,0.7,1.0,Trevelin Queen,0
3,2022-23,0.0,1.0,0.3,0.0,0.0,0.3,Trevelin Queen,1
2,2022-23,0.0,2.0,0.5,0.5,1.0,0.5,Trevelin Queen,2
2,2022-23,2.5,0.5,0.0,0.0,0.0,0.5,Trevelin Queen,3
5,2022-23,3.2,1.8,0.8,0.2,0.6,0.8,Trevelin Queen,4
5,2022-23,2.4,2.2,0.2,0.0,0.4,0.2,Neemias Queta,0
4,2022-23,0.0,0.8,0.2,0.0,0.0,0.0,Neemias Queta,1
4,2022-23,2.5,1.2,0.0,0.0,0.2,0.0,Neemias Queta,2
1,2022-23,0.0,0.0,0.0,0.0,0.0,0.0,Neemias Queta,3
3,2022-23,0.7,1.0,0.0,0.0,0.3,0.3,Neemias Queta,4
81,2022-23,14.9,4.2,3.4,1.0,0.2,1.2,Immanuel Quickley,0
81,2022-23,3.0,1.1,0.8,0.2,0.0,0.2,Immanuel Quickley,1
81,2022-23,4.2,1.0,0.9,0.3,0.0,0.4,Immanuel Quickley,2
79,2022-23,3.4,0.8,0.7,0.2,0.0,0.3,Immanuel Quickley,3
79,2022-23,4.3,1.3,1.0,0.4,0.1,0.3,Immanuel Quickley,4
4,2022-23,2.5,0.8,0.5,0.2,0.0,1.2,Lester Quinones,0
4,2022-23,2.5,0.8,0.5,0.2,0.0,1.2,Lester Quinones,4
77,2022-23,25.1,10.0,4.1,0.6,0.3,2.8,Julius Randle,0
77,2022-23,9.1,3.3,1.1,0.2,0.0,0.8,Julius Randle,1
77,2022-23,4.9,1.8,0.7,0.1,0.1,0.5,Julius Randle,2
76,2022-23,6.8,2.9,1.5,0.2,0.1,0.9,Julius Randle,3
69,2022-23,4.5,2.0,0.8,0.2,0.1,0.7,Julius Randle,4
64,2022-23,13.0,3.0,3.4,0.5,0.3,1.5,Austin Reaves,0
64,2022-23,3.0,0.8,0.7,0.1,0.0,0.2,Austin Reaves,1
64,2022-23,3.8,0.9,1.0,0.2,0.1,0.4,Austin Reaves,2
63,2022-23,2.9,0.5,0.9,0.1,0.0,0.4,Austin Reaves,3
61,2022-23,3.4,0.8,0.9,0.1,0.1,0.5,Austin Reaves,4
40,2022-23,9.7,2.2,1.4,1.0,0.4,1.2,Cam Reddish,0
37,2022-23,2.6,0.6,0.4,0.2,0.1,0.3,Cam Reddish,1
39,2022-23,2.8,0.6,0.4,0.2,0.1,0.2,Cam Reddish,2
36,2022-23,2.2,0.5,0.4,0.2,0.1,0.4,Cam Reddish,3
34,2022-23,2.9,0.6,0.4,0.3,0.1,0.4,Cam Reddish,4
69,2022-23,4.2,3.8,0.4,0.7,0.7,0.7,Paul Reed,0
31,2022-23,1.5,1.0,0.1,0.1,0.1,0.2,Paul Reed,1
54,2022-23,1.5,1.7,0.2,0.4,0.4,0.2,Paul Reed,2
29,2022-23,1.1,1.0,0.1,0.3,0.1,0.2,Paul Reed,3
55,2022-23,2.3,1.9,0.2,0.3,0.4,0.3,Paul Reed,4
68,2022-23,11.5,4.9,1.1,0.6,0.8,1.4,Naz Reid,0
59,2022-23,3.5,1.3,0.4,0.2,0.2,0.3,Naz Reid,1
58,2022-23,3.7,1.7,0.3,0.2,0.3,0.4,Naz Reid,2
63,2022-23,2.9,1.3,0.3,0.2,0.2,0.5,Naz Reid,3
49,2022-23,3.4,1.6,0.4,0.2,0.3,0.4,Naz Reid,4
14,2022-23,3.2,2.6,0.3,0.3,0.1,0.2,Jared Rhoden,0
5,2022-23,0.8,1.2,0.0,0.2,0.0,0.0,Jared Rhoden,1
10,2022-23,2.3,1.9,0.2,0.2,0.1,0.3,Jared Rhoden,2
8,2022-23,0.4,0.4,0.0,0.1,0.0,0.0,Jared Rhoden,3
12,2022-23,1.2,0.8,0.2,0.0,0.0,0.0,Jared Rhoden,4
65,2022-23,8.2,6.4,0.6,0.2,1.1,0.9,Nick Richards,0
60,2022-23,2.6,1.8,0.1,0.0,0.2,0.3,Nick Richards,1
60,2022-23,2.2,1.8,0.2,0.0,0.4,0.2,Nick Richards,2
59,2022-23,2.2,1.7,0.2,0.0,0.3,0.2,Nick Richards,3
59,2022-23,2.0,1.7,0.1,0.1,0.3,0.3,Nick Richards,4
65,2022-23,10.1,2.7,2.7,1.1,0.3,1.3,Josh Richardson,0
65,2022-23,2.8,0.6,0.7,0.2,0.1,0.3,Josh Richardson,1
64,2022-23,3.0,0.9,0.6,0.3,0.1,0.3,Josh Richardson,2
65,2022-23,2.4,0.7,0.9,0.3,0.1,0.3,Josh Richardson,3
62,2022-23,2.0,0.6,0.5,0.3,0.0,0.5,Josh Richardson,4
42,2022-23,6.4,1.6,1.1,0.3,0.0,0.7,Duncan Robinson,0
35,2022-23,1.4,0.5,0.3,0.1,0.0,0.2,Duncan Robinson,1
34,2022-23,3.0,0.9,0.4,0.1,0.0,0.2,Duncan Robinson,2
28,2022-23,1.2,0.2,0.1,0.0,0.0,0.2,Duncan Robinson,3
36,2022-23,2.3,0.4,0.5,0.2,0.0,0.2,Duncan Robinson,4
59,2022-23,7.4,9.4,0.9,0.9,1.8,0.7,Mitchell Robinson,0
59,2022-23,2.5,2.7,0.3,0.3,0.5,0.2,Mitchell Robinson,1
58,2022-23,1.7,2.3,0.3,0.2,0.5,0.2,Mitchell Robinson,2
57,2022-23,1.8,2.5,0.2,0.2,0.4,0.2,Mitchell Robinson,3
44,2022-23,1.8,2.5,0.2,0.2,0.5,0.1,Mitchell Robinson,4
31,2022-23,3.7,4.1,0.8,0.4,0.4,0.5,Orlando Robinson,0
26,2022-23,1.0,1.2,0.2,0.2,0.1,0.2,Orlando Robinson,1
24,2022-23,1.7,1.7,0.2,0.1,0.2,0.2,Orlando Robinson,2
25,2022-23,1.0,0.9,0.2,0.0,0.1,0.1,Orlando Robinson,3
21,2022-23,1.1,1.5,0.5,0.1,0.1,0.1,Orlando Robinson,4
